Reservation-id,Gender,Age,Ethnicity,Educational_Level,Income,Country_region,Hotel_Type,Expected_checkin,Expected_checkout,Booking_date,Adults,Children,Babies,Meal_Type,Visted_Previously,Previous_Cancellations,Deposit_type,Booking_channel,Required_Car_Parking,Reservation_Status,Use_Promotion,Discount_Rate,Room_Rate,Lead_Time,Total Nights,Checkin_Month,Checkin_Day_of_Week,Is_Weekend,Total_Guests
98865315,M,19,Asian American,Mid-School,<25K,West,City Hotel,2015-11-30,2015-12-01,2015-08-08,1,1,1,FB,No,No,No Deposit,Direct,Yes,Check-Out,Yes,30,154,114,1,11,0,0,3
71368611,F,50,Asian American,College,50K -- 100K,South,Resort,2015-12-01,2015-12-03,2015-08-07,2,2,0,BB,No,No,No Deposit,Online,Yes,Check-Out,Yes,20,216,116,2,12,1,0,4
87320234,M,58,Latino,Mid-School,25K --50K,West,City Hotel,2015-12-01,2015-12-04,2015-10-22,1,1,0,HB,No,No,No Deposit,Online,Yes,Check-Out,Yes,40,182,40,3,12,1,0,2
85097314,F,31,Asian American,Grad,50K -- 100K,East,Resort,2015-12-01,2015-12-03,2015-06-12,2,1,0,FB,No,No,No Deposit,Agent,Yes,Check-Out,Yes,10,162,172,2,12,1,0,3
42375201,F,59,Asian American,Mid-School,25K --50K,North,City Hotel,2015-12-01,2015-12-03,2015-05-14,2,2,0,HB,Yes,No,No Deposit,Direct,Yes,Check-Out,Yes,15,235,201,2,12,1,0,4
2873406,M,21,Latino,Mid-School,<25K,West,Airport Hotels,2015-12-01,2015-12-04,2015-09-10,3,1,2,FB,Yes,No,Refundable,Online,Yes,Check-Out,Yes,10,120,82,3,12,1,0,6
32753737,F,41,African American,Grad,<25K,North,City Hotel,2015-12-01,2015-12-02,2015-07-20,2,1,0,FB,No,No,Refundable,Online,Yes,Canceled,No,0,234,134,1,12,1,0,3
42959774,F,25,caucasian,College,50K -- 100K,East,Resort,2015-12-01,2015-12-02,2015-08-07,3,1,1,FB,No,No,Refundable,Agent,No,Check-Out,Yes,20,167,116,1,12,1,0,5
33561503,M,70,Asian American,College,50K -- 100K,South,Resort,2015-12-01,2015-12-04,2015-06-14,2,2,0,BB,No,No,No Deposit,Online,No,Check-Out,Yes,5,128,170,3,12,1,0,4
1287702,M,54,African American,Mid-School,50K -- 100K,North,City Hotel,2015-12-01,2015-12-02,2015-05-12,2,2,0,HB,No,No,No Deposit,Agent,Yes,No-Show,Yes,5,201,203,1,12,1,0,4
86260331,F,25,Latino,Mid-School,50K -- 100K,North,Airport Hotels,2015-12-01,2015-12-02,2015-04-30,4,1,0,BB,No,No,No Deposit,Online,Yes,No-Show,Yes,20,165,215,1,12,1,0,5
91016349,M,60,caucasian,Grad,<25K,South,City Hotel,2015-12-01,2015-12-02,2015-06-25,1,2,0,BB,No,No,No Deposit,Online,Yes,Check-Out,Yes,5,148,159,1,12,1,0,3
23537552,M,26,caucasian,College,>100K,North,Resort,2015-12-01,2015-12-02,2015-10-23,2,1,0,FB,Yes,No,No Deposit,Direct,Yes,No-Show,Yes,5,155,39,1,12,1,0,3
89380981,F,34,African American,College,<25K,South,Airport Hotels,2015-12-02,2015-12-04,2015-05-22,3,2,1,HB,Yes,No,Refundable,Online,No,Canceled,Yes,15,135,194,2,12,2,0,6
26010223,M,62,African American,College,25K --50K,South,Resort,2015-12-01,2015-12-02,2015-05-20,2,2,0,HB,No,No,Refundable,Online,Yes,Check-Out,Yes,5,202,195,1,12,1,0,4
46735992,M,58,caucasian,College,25K --50K,West,Resort,2015-12-02,2015-12-04,2015-12-02,2,2,0,HB,No,No,No Deposit,Online,Yes,No-Show,No,0,204,0,2,12,2,0,4
63724335,F,50,Latino,High-School,>100K,South,Resort,2016-01-15,2016-01-19,2015-10-02,2,2,0,HB,No,No,No Deposit,Direct,Yes,Canceled,Yes,5,238,105,4,1,4,0,4
10347886,F,23,Latino,College,25K --50K,North,City Hotel,2015-12-02,2015-12-03,2015-08-21,2,1,0,BB,No,No,No Deposit,Online,Yes,Check-Out,No,0,136,103,1,12,2,0,3
74024777,F,68,African American,High-School,50K -- 100K,South,Airport Hotels,2015-12-02,2015-12-05,2015-05-03,1,2,0,HB,Yes,No,No Deposit,Online,Yes,Check-Out,Yes,30,232,213,3,12,2,0,3
63257468,F,45,African American,Grad,50K -- 100K,South,Airport Hotels,2015-12-02,2015-12-03,2015-10-24,4,1,1,HB,No,No,Non-Refundable,Agent,Yes,Check-Out,Yes,30,171,39,1,12,2,0,6
15496425,M,43,Latino,College,25K --50K,North,Airport Hotels,2015-12-02,2015-12-03,2015-08-31,1,2,1,BB,Yes,No,No Deposit,Agent,Yes,Canceled,Yes,25,141,93,1,12,2,0,4
69774159,M,55,Asian American,College,<25K,West,Airport Hotels,2015-12-02,2015-12-03,2015-08-22,2,1,2,FB,No,No,No Deposit,Online,No,Check-Out,Yes,20,196,102,1,12,2,0,5
69444151,M,19,African American,College,>100K,South,City Hotel,2015-12-02,2015-12-03,2015-08-31,2,2,0,HB,Yes,No,No Deposit,Agent,Yes,Check-Out,Yes,10,227,93,1,12,2,0,4
77502590,M,52,caucasian,Mid-School,<25K,North,Resort,2015-12-02,2015-12-05,2015-05-29,2,1,1,FB,No,No,Refundable,Online,Yes,Check-Out,Yes,10,116,187,3,12,2,0,4
7728695,F,57,caucasian,College,25K --50K,West,Resort,2015-12-02,2015-12-04,2015-07-01,1,1,1,BB,Yes,No,No Deposit,Agent,Yes,Check-Out,No,0,159,154,2,12,2,0,3
62290906,M,62,Asian American,College,25K --50K,West,City Hotel,2015-12-02,2015-12-03,2015-10-22,2,1,0,FB,Yes,No,No Deposit,Direct,No,Check-Out,Yes,20,127,41,1,12,2,0,3
9620053,M,30,African American,College,25K --50K,East,City Hotel,2015-12-02,2015-12-03,2015-05-11,3,1,0,HB,No,No,No Deposit,Online,No,Canceled,Yes,40,250,205,1,12,2,0,4
62287724,F,31,Asian American,Mid-School,25K --50K,North,Airport Hotels,2015-12-02,2015-12-06,2015-07-28,2,2,0,HB,Yes,No,Refundable,Online,Yes,Check-Out,No,0,160,127,4,12,2,0,4
31897236,M,20,caucasian,College,50K -- 100K,South,Airport Hotels,2015-12-02,2015-12-04,2015-11-02,2,1,0,BB,No,No,No Deposit,Online,Yes,No-Show,No,0,192,30,2,12,2,0,3
82443352,M,34,African American,College,25K --50K,North,City Hotel,2015-12-02,2015-12-03,2015-10-20,1,2,2,FB,Yes,No,No Deposit,Online,No,Canceled,No,0,146,43,1,12,2,0,5
65529507,M,23,African American,Mid-School,<25K,North,Airport Hotels,2015-12-02,2015-12-06,2015-07-09,1,2,1,FB,Yes,No,Refundable,Online,No,Check-Out,Yes,40,227,146,4,12,2,0,4
14907800,F,60,African American,Grad,>100K,East,Resort,2015-12-02,2015-12-03,2015-05-18,2,1,0,BB,No,No,No Deposit,Direct,No,No-Show,No,0,241,198,1,12,2,0,3
97113776,F,45,caucasian,College,<25K,East,Airport Hotels,2015-12-02,2015-12-04,2015-04-26,2,1,0,FB,Yes,Yes,No Deposit,Agent,Yes,Check-Out,Yes,20,207,220,2,12,2,0,3
54541308,F,34,caucasian,Grad,25K --50K,East,City Hotel,2015-12-02,2015-12-03,2015-07-11,1,2,0,BB,Yes,No,Refundable,Agent,Yes,Check-Out,Yes,5,191,144,1,12,2,0,3
46599820,F,26,Latino,Grad,<25K,North,Airport Hotels,2015-12-02,2015-12-03,2015-07-19,4,1,0,FB,No,No,No Deposit,Online,Yes,Check-Out,Yes,5,162,136,1,12,2,0,5
20542903,F,24,Asian American,High-School,<25K,East,City Hotel,2015-12-02,2015-12-05,2015-09-24,2,1,0,HB,Yes,No,Refundable,Online,Yes,Canceled,Yes,5,156,69,3,12,2,0,3
10090260,M,20,African American,College,25K --50K,South,City Hotel,2015-12-02,2015-12-04,2015-10-27,2,1,0,HB,No,No,No Deposit,Online,No,Canceled,Yes,20,193,36,2,12,2,0,3
66334930,M,29,Latino,College,50K -- 100K,South,Airport Hotels,2015-12-02,2015-12-05,2015-11-03,1,2,0,FB,No,No,No Deposit,Direct,Yes,No-Show,Yes,10,141,29,3,12,2,0,3
7816202,F,20,caucasian,Grad,50K -- 100K,South,Airport Hotels,2015-12-02,2015-12-06,2015-10-14,2,2,0,BB,No,No,Refundable,Online,No,Check-Out,Yes,10,239,49,4,12,2,0,4
99628151,F,61,Asian American,High-School,50K -- 100K,South,City Hotel,2015-12-02,2015-12-03,2015-10-22,2,2,0,BB,No,No,No Deposit,Online,Yes,Check-Out,No,0,249,41,1,12,2,0,4
15048533,F,21,African American,High-School,25K --50K,South,Airport Hotels,2015-12-02,2015-12-04,2015-07-11,1,2,0,HB,Yes,No,No Deposit,Direct,Yes,Check-Out,Yes,20,125,144,2,12,2,0,3
89738637,M,19,Asian American,High-School,<25K,West,Resort,2015-12-03,2015-12-05,2015-08-30,2,1,0,HB,No,No,No Deposit,Online,Yes,Canceled,No,0,200,95,2,12,3,0,3
20342231,F,38,Asian American,College,25K --50K,South,Airport Hotels,2015-12-03,2015-12-07,2015-08-01,2,2,0,BB,No,No,Refundable,Direct,No,No-Show,Yes,10,193,124,4,12,3,0,4
23716462,F,60,Latino,High-School,<25K,North,Airport Hotels,2015-12-03,2015-12-04,2015-07-01,3,2,0,BB,No,No,No Deposit,Agent,No,Canceled,No,0,234,155,1,12,3,0,5
26132192,M,37,Asian American,College,<25K,North,Resort,2015-12-03,2015-12-04,2015-10-25,1,2,1,FB,No,No,No Deposit,Direct,Yes,No-Show,No,0,179,39,1,12,3,0,4
89405660,M,66,Latino,College,50K -- 100K,West,Airport Hotels,2017-05-23,2017-05-25,2017-05-01,3,1,0,HB,No,No,Refundable,Direct,Yes,Check-Out,Yes,20,165,22,2,5,1,0,4
99822647,F,57,Latino,High-School,50K -- 100K,North,City Hotel,2015-12-03,2015-12-04,2015-09-30,2,2,1,HB,Yes,No,No Deposit,Online,Yes,Canceled,No,0,157,64,1,12,3,0,5
63585569,F,37,Latino,College,50K -- 100K,South,Resort,2015-12-03,2015-12-05,2015-10-09,1,1,1,FB,Yes,No,No Deposit,Direct,Yes,No-Show,No,0,174,55,2,12,3,0,3
43152756,F,69,Asian American,High-School,<25K,West,Resort,2015-12-03,2015-12-04,2015-06-08,2,1,1,HB,No,No,No Deposit,Online,Yes,Check-Out,Yes,5,138,178,1,12,3,0,4
23367196,M,28,African American,High-School,25K --50K,South,Resort,2015-12-03,2015-12-04,2015-11-11,3,2,0,BB,No,No,No Deposit,Agent,Yes,Canceled,No,0,219,22,1,12,3,0,5
83439329,F,21,Asian American,Mid-School,25K --50K,North,Resort,2015-12-03,2015-12-04,2015-10-20,1,2,1,BB,Yes,Yes,No Deposit,Direct,Yes,Check-Out,Yes,10,201,44,1,12,3,0,4
78503765,M,29,African American,Mid-School,50K -- 100K,South,Resort,2016-04-19,2016-04-23,2015-10-01,2,2,0,BB,No,No,Refundable,Online,Yes,Canceled,Yes,10,106,201,4,4,1,0,4
99480027,F,49,African American,Mid-School,50K -- 100K,North,City Hotel,2016-05-08,2016-05-11,2016-02-11,1,3,0,BB,No,No,No Deposit,Online,Yes,Check-Out,Yes,5,143,87,3,5,6,1,4
97807142,M,20,caucasian,College,25K --50K,East,City Hotel,2015-12-03,2015-12-07,2015-09-23,2,2,0,HB,No,No,Refundable,Direct,Yes,Check-Out,No,0,119,71,4,12,3,0,4
42499277,M,38,caucasian,Mid-School,25K --50K,West,Resort,2015-12-03,2015-12-04,2015-11-20,2,1,0,BB,No,No,Refundable,Direct,Yes,Check-Out,Yes,30,147,13,1,12,3,0,3
6404801,M,23,African American,Grad,<25K,West,City Hotel,2015-12-03,2015-12-04,2015-11-17,2,3,0,FB,Yes,No,No Deposit,Online,No,Check-Out,Yes,10,208,16,1,12,3,0,5
29158329,F,57,Asian American,Grad,<25K,East,Airport Hotels,2016-01-08,2016-01-11,2015-11-27,1,2,1,FB,Yes,No,Refundable,Online,Yes,Canceled,Yes,10,175,42,3,1,4,0,4
77614822,F,41,Asian American,College,<25K,West,City Hotel,2016-01-15,2016-01-18,2015-09-11,2,2,1,BB,Yes,No,No Deposit,Online,Yes,Canceled,Yes,25,214,126,3,1,4,0,5
56986084,F,21,Asian American,Grad,<25K,South,City Hotel,2015-12-03,2015-12-04,2015-11-14,4,1,0,FB,No,No,Refundable,Online,Yes,Canceled,Yes,10,223,19,1,12,3,0,5
20580640,F,36,caucasian,High-School,<25K,South,Airport Hotels,2015-12-03,2015-12-04,2015-05-16,2,3,0,BB,Yes,Yes,No Deposit,Online,No,Check-Out,Yes,20,120,201,1,12,3,0,5
59427040,F,35,African American,Grad,25K --50K,East,Airport Hotels,2015-12-03,2015-12-04,2015-08-24,4,1,1,HB,No,No,No Deposit,Agent,Yes,Canceled,Yes,5,171,101,1,12,3,0,6
14200077,F,38,African American,College,50K -- 100K,East,Resort,2015-12-03,2015-12-05,2015-10-07,2,1,0,BB,Yes,No,Refundable,Direct,No,Canceled,Yes,5,173,57,2,12,3,0,3
79585199,F,61,Latino,College,25K --50K,North,Resort,2015-12-03,2015-12-05,2015-06-03,3,1,0,FB,Yes,No,No Deposit,Direct,Yes,Check-Out,Yes,5,182,183,2,12,3,0,4
908968,M,69,Asian American,Mid-School,>100K,East,Airport Hotels,2015-12-03,2015-12-06,2015-10-28,2,3,0,FB,Yes,No,Refundable,Agent,No,No-Show,Yes,15,217,36,3,12,3,0,5
26145378,M,29,Asian American,Mid-School,50K -- 100K,East,Resort,2015-12-03,2015-12-04,2015-07-17,1,2,0,FB,No,No,No Deposit,Direct,Yes,Check-Out,Yes,25,152,139,1,12,3,0,3
26865701,M,42,Latino,Mid-School,>100K,North,City Hotel,2015-12-03,2015-12-04,2015-10-13,2,2,1,HB,Yes,No,No Deposit,Agent,Yes,Canceled,Yes,20,226,51,1,12,3,0,5
45436757,F,21,Asian American,College,50K -- 100K,North,Resort,2015-12-03,2015-12-07,2015-12-02,2,3,0,FB,Yes,No,Refundable,Direct,Yes,Canceled,Yes,25,198,1,4,12,3,0,5
53964414,F,22,Asian American,Grad,>100K,North,Resort,2016-02-21,2016-02-22,2015-11-19,1,1,1,FB,No,No,Refundable,Direct,Yes,Check-Out,Yes,5,241,94,1,2,6,1,3
18497439,F,23,Asian American,Mid-School,25K --50K,West,Airport Hotels,2017-01-05,2017-01-06,2016-11-28,1,3,0,FB,No,No,No Deposit,Online,Yes,Check-Out,No,0,155,38,1,1,3,0,4
45569000,M,70,Asian American,College,25K --50K,South,Airport Hotels,2016-01-10,2016-01-11,2015-08-05,2,1,0,HB,No,No,No Deposit,Online,No,Check-Out,Yes,10,171,158,1,1,6,1,3
40292471,F,56,African American,Grad,25K --50K,East,City Hotel,2015-12-03,2015-12-04,2015-07-28,2,3,0,FB,Yes,No,No Deposit,Online,Yes,Canceled,Yes,25,212,128,1,12,3,0,5
77600936,M,65,African American,High-School,>100K,East,City Hotel,2015-12-03,2015-12-06,2015-06-23,4,1,1,FB,Yes,Yes,No Deposit,Direct,Yes,Check-Out,Yes,10,162,163,3,12,3,0,6
10833212,M,36,Latino,College,<25K,South,Resort,2016-01-21,2016-01-24,2015-10-22,1,2,0,BB,No,No,No Deposit,Online,No,Check-Out,No,0,143,91,3,1,3,0,3
91484745,M,30,caucasian,College,25K --50K,South,Airport Hotels,2015-12-03,2015-12-05,2015-07-06,2,3,0,FB,No,No,No Deposit,Online,Yes,Check-Out,Yes,20,202,150,2,12,3,0,5
5876639,F,59,African American,High-School,<25K,South,Airport Hotels,2015-12-03,2015-12-04,2015-08-30,1,2,0,HB,No,No,Refundable,Online,Yes,Check-Out,Yes,30,206,95,1,12,3,0,3
17404756,M,65,Latino,College,50K -- 100K,West,Resort,2015-12-04,2015-12-05,2015-10-28,2,1,0,HB,No,No,No Deposit,Online,Yes,Canceled,No,0,154,37,1,12,4,0,3
52414929,M,50,caucasian,Grad,50K -- 100K,West,Resort,2015-12-04,2015-12-05,2015-11-16,3,2,1,FB,Yes,No,Refundable,Online,Yes,Check-Out,Yes,20,249,18,1,12,4,0,6
52071366,F,54,African American,High-School,<25K,South,Resort,2015-12-04,2015-12-05,2015-06-28,1,3,1,BB,No,No,Refundable,Direct,Yes,Canceled,Yes,30,234,159,1,12,4,0,5
55137771,M,40,Asian American,College,50K -- 100K,North,City Hotel,2015-12-04,2015-12-06,2015-08-20,2,1,2,HB,No,No,No Deposit,Direct,Yes,Check-Out,Yes,40,142,106,2,12,4,0,5
70814818,F,22,caucasian,College,25K --50K,East,City Hotel,2015-12-04,2015-12-05,2015-05-14,1,1,2,BB,No,No,No Deposit,Agent,Yes,Check-Out,Yes,5,160,204,1,12,4,0,4
51455524,M,29,caucasian,Grad,<25K,East,Airport Hotels,2015-12-04,2015-12-07,2015-06-28,1,2,0,FB,No,No,No Deposit,Direct,Yes,Canceled,Yes,30,144,159,3,12,4,0,3
99548350,M,18,Asian American,Grad,>100K,South,Resort,2015-12-04,2015-12-05,2015-04-30,1,3,0,FB,No,No,No Deposit,Online,Yes,Check-Out,Yes,30,243,218,1,12,4,0,4
7591979,F,19,African American,Grad,>100K,North,Resort,2015-12-04,2015-12-06,2015-08-13,3,2,0,FB,No,No,No Deposit,Online,No,Canceled,Yes,10,181,113,2,12,4,0,5
55582297,F,30,African American,Grad,50K -- 100K,South,Resort,2015-12-04,2015-12-05,2015-06-19,2,1,0,BB,Yes,Yes,No Deposit,Direct,No,Check-Out,No,0,250,168,1,12,4,0,3
70362592,F,53,Asian American,College,<25K,West,Airport Hotels,2015-12-04,2015-12-05,2015-05-29,2,2,0,BB,No,No,Refundable,Online,Yes,Canceled,Yes,20,202,189,1,12,4,0,4
26651078,F,65,caucasian,College,25K --50K,South,City Hotel,2015-12-04,2015-12-05,2015-11-12,2,2,0,BB,No,No,Refundable,Online,Yes,Check-Out,Yes,25,235,22,1,12,4,0,4
14090731,M,29,caucasian,College,>100K,East,Airport Hotels,2015-12-04,2015-12-06,2015-06-05,1,2,0,FB,No,No,Refundable,Direct,Yes,Check-Out,Yes,5,243,182,2,12,4,0,3
90931180,M,28,Latino,College,25K --50K,West,Resort,2015-12-04,2015-12-08,2015-07-06,1,2,0,FB,No,No,No Deposit,Online,Yes,Canceled,Yes,5,178,151,4,12,4,0,3
23705054,F,63,Asian American,High-School,<25K,South,Resort,2015-12-04,2015-12-06,2015-07-30,3,1,0,HB,No,No,No Deposit,Online,Yes,Check-Out,No,0,205,127,2,12,4,0,4
24970975,F,31,caucasian,Mid-School,25K --50K,South,City Hotel,2015-12-04,2015-12-06,2015-06-10,1,2,0,HB,Yes,Yes,Refundable,Online,Yes,Check-Out,Yes,40,199,177,2,12,4,0,3
58256032,M,63,Latino,Mid-School,<25K,South,City Hotel,2015-12-04,2015-12-05,2015-09-06,2,1,1,HB,No,No,Refundable,Direct,Yes,Check-Out,No,0,233,89,1,12,4,0,4
97782172,F,21,African American,College,25K --50K,South,Resort,2015-12-04,2015-12-05,2015-09-18,1,2,0,BB,Yes,Yes,No Deposit,Online,No,Check-Out,Yes,25,209,77,1,12,4,0,3
56457949,M,67,Latino,Grad,<25K,North,Airport Hotels,2015-12-04,2015-12-05,2015-10-28,3,2,0,HB,No,No,Non-Refundable,Online,No,Canceled,Yes,5,216,37,1,12,4,0,5
55693321,M,44,caucasian,Grad,<25K,South,City Hotel,2015-12-04,2015-12-05,2015-06-13,2,2,0,FB,Yes,No,No Deposit,Online,Yes,Check-Out,Yes,20,134,174,1,12,4,0,4
65437658,F,19,Latino,College,>100K,East,Resort,2015-12-04,2015-12-06,2015-07-22,1,1,0,FB,No,No,No Deposit,Agent,No,Canceled,No,0,121,135,2,12,4,0,2
90731225,F,68,Asian American,Grad,50K -- 100K,East,Airport Hotels,2015-12-04,2015-12-05,2015-11-26,1,3,0,BB,No,No,No Deposit,Online,Yes,Check-Out,Yes,15,181,8,1,12,4,0,4
75361667,F,66,African American,High-School,50K -- 100K,North,City Hotel,2015-12-04,2015-12-05,2015-05-20,2,2,0,FB,Yes,No,No Deposit,Online,No,Canceled,Yes,25,125,198,1,12,4,0,4
50397891,F,31,Latino,College,50K -- 100K,South,Airport Hotels,2015-12-04,2015-12-07,2015-09-16,1,2,0,HB,No,No,Refundable,Agent,Yes,Canceled,No,0,211,79,3,12,4,0,3
25410266,F,34,African American,Mid-School,<25K,West,Airport Hotels,2015-12-04,2015-12-05,2015-10-25,2,2,0,FB,No,No,Refundable,Online,Yes,Canceled,Yes,10,227,40,1,12,4,0,4
2720944,M,20,African American,College,>100K,South,City Hotel,2015-12-04,2015-12-05,2015-06-02,2,1,2,BB,No,No,No Deposit,Online,Yes,Canceled,No,0,218,185,1,12,4,0,5
49217606,M,48,caucasian,High-School,25K --50K,South,City Hotel,2015-12-04,2015-12-05,2015-07-04,1,3,1,FB,No,No,No Deposit,Online,Yes,Canceled,Yes,10,190,153,1,12,4,0,5
90388167,F,63,caucasian,College,25K --50K,West,Airport Hotels,2015-12-04,2015-12-05,2015-11-20,4,1,1,FB,No,No,No Deposit,Online,Yes,Check-Out,Yes,30,154,14,1,12,4,0,6
69421520,M,69,Asian American,Mid-School,50K -- 100K,South,Airport Hotels,2015-12-04,2015-12-05,2015-06-04,2,2,0,HB,Yes,No,Refundable,Direct,Yes,Check-Out,Yes,10,134,183,1,12,4,0,4
80980986,F,60,Asian American,Grad,25K --50K,West,Airport Hotels,2015-12-04,2015-12-05,2015-11-24,2,3,0,HB,No,No,No Deposit,Online,Yes,Canceled,Yes,10,112,10,1,12,4,0,5
50485653,F,43,Asian American,College,25K --50K,South,Airport Hotels,2015-12-04,2015-12-08,2015-08-20,4,1,0,FB,No,No,No Deposit,Online,Yes,Check-Out,Yes,20,161,106,4,12,4,0,5
56041723,F,66,Latino,College,50K -- 100K,South,Resort,2015-12-04,2015-12-06,2015-05-31,2,1,1,BB,No,No,No Deposit,Online,No,Check-Out,Yes,10,121,187,2,12,4,0,4
20447701,M,52,African American,College,<25K,West,Airport Hotels,2015-12-04,2015-12-07,2015-09-01,2,1,1,HB,No,No,No Deposit,Online,Yes,Check-Out,Yes,20,208,94,3,12,4,0,4
71800960,M,20,African American,High-School,>100K,South,City Hotel,2015-12-04,2015-12-07,2015-07-25,1,3,0,BB,No,No,No Deposit,Agent,No,Check-Out,Yes,10,147,132,3,12,4,0,4
17296019,M,56,African American,Mid-School,<25K,South,Airport Hotels,2015-12-04,2015-12-05,2015-09-30,1,1,0,FB,Yes,No,No Deposit,Agent,Yes,Check-Out,Yes,25,107,65,1,12,4,0,2
33466817,M,36,caucasian,Grad,<25K,West,City Hotel,2015-12-04,2015-12-07,2015-07-26,3,1,1,BB,No,No,No Deposit,Online,Yes,Check-Out,Yes,20,164,131,3,12,4,0,5
25942197,F,40,caucasian,High-School,<25K,North,Airport Hotels,2015-12-04,2015-12-05,2015-10-01,3,1,1,HB,Yes,No,Refundable,Online,Yes,Canceled,Yes,10,217,64,1,12,4,0,5
80670556,F,22,Latino,College,50K -- 100K,West,Airport Hotels,2015-12-04,2015-12-07,2015-08-10,2,2,0,HB,No,No,Non-Refundable,Online,Yes,Canceled,Yes,20,230,116,3,12,4,0,4
70386960,M,60,Latino,College,25K --50K,East,Airport Hotels,2015-12-04,2015-12-05,2015-05-16,2,3,0,HB,No,No,Non-Refundable,Direct,No,Canceled,Yes,15,159,202,1,12,4,0,5
31492661,F,58,caucasian,Grad,25K --50K,South,City Hotel,2016-02-03,2016-02-05,2016-01-28,2,3,0,BB,No,No,Refundable,Agent,Yes,Canceled,Yes,10,218,6,2,2,2,0,5
41325656,F,65,African American,College,25K --50K,South,City Hotel,2016-04-08,2016-04-10,2016-01-24,2,3,0,BB,No,No,No Deposit,Online,Yes,Canceled,No,0,184,75,2,4,4,0,5
34135268,M,69,Asian American,College,25K --50K,West,Airport Hotels,2016-12-17,2016-12-18,2016-06-06,2,1,0,HB,No,No,No Deposit,Online,Yes,Check-Out,No,0,130,194,1,12,5,1,3
55824126,M,42,Latino,High-School,25K --50K,East,Airport Hotels,2017-01-12,2017-01-13,2016-06-13,2,2,0,FB,Yes,Yes,No Deposit,Online,Yes,No-Show,No,0,188,213,1,1,3,0,4
89556740,F,61,Latino,Mid-School,<25K,South,City Hotel,2015-12-04,2015-12-07,2015-06-28,1,1,1,FB,No,No,Non-Refundable,Online,Yes,Check-Out,Yes,20,152,159,3,12,4,0,3
58993524,M,46,Asian American,College,25K --50K,East,Resort,2015-12-04,2015-12-07,2015-05-12,2,1,0,HB,No,No,Refundable,Online,Yes,Check-Out,Yes,40,121,206,3,12,4,0,3
56869775,F,61,caucasian,Mid-School,>100K,South,Resort,2016-02-07,2016-02-08,2015-08-28,4,1,1,BB,Yes,No,Non-Refundable,Direct,Yes,Canceled,Yes,20,168,163,1,2,6,1,6
66405788,F,62,Asian American,Grad,<25K,West,City Hotel,2015-12-04,2015-12-05,2015-09-26,3,1,0,HB,No,No,No Deposit,Direct,No,No-Show,No,0,115,69,1,12,4,0,4
14524468,M,68,Asian American,College,<25K,North,Resort,2015-12-05,2015-12-07,2015-06-16,1,2,0,HB,Yes,Yes,No Deposit,Direct,Yes,Check-Out,Yes,25,235,172,2,12,5,1,3
94867900,F,32,Asian American,High-School,<25K,West,City Hotel,2015-12-05,2015-12-07,2015-09-18,1,1,0,BB,No,No,No Deposit,Online,Yes,Check-Out,No,0,187,78,2,12,5,1,2
40500966,F,58,caucasian,College,25K --50K,West,City Hotel,2015-12-05,2015-12-09,2015-11-10,2,3,0,BB,Yes,No,Refundable,Direct,Yes,Check-Out,Yes,10,222,25,4,12,5,1,5
36998555,F,32,caucasian,College,<25K,East,Resort,2015-12-10,2015-12-14,2015-10-28,2,2,0,BB,No,No,No Deposit,Online,Yes,Check-Out,No,0,148,43,4,12,3,0,4
87037726,F,67,African American,Mid-School,<25K,West,Airport Hotels,2016-01-15,2016-01-19,2015-12-04,1,2,2,FB,Yes,No,No Deposit,Agent,No,Canceled,No,0,110,42,4,1,4,0,5
17549814,M,41,caucasian,Mid-School,<25K,West,Airport Hotels,2015-12-05,2015-12-06,2015-09-16,4,1,0,HB,Yes,Yes,No Deposit,Online,Yes,Canceled,No,0,153,80,1,12,5,1,5
13682859,M,34,Asian American,High-School,50K -- 100K,North,City Hotel,2015-12-05,2015-12-08,2015-09-02,2,1,0,FB,No,No,No Deposit,Online,Yes,Check-Out,No,0,218,94,3,12,5,1,3
99713079,M,22,Asian American,High-School,50K -- 100K,West,City Hotel,2015-12-05,2015-12-08,2015-06-16,2,2,1,FB,No,No,No Deposit,Online,No,Canceled,Yes,10,186,172,3,12,5,1,5
17569743,F,69,African American,Grad,>100K,South,City Hotel,2015-12-05,2015-12-07,2015-10-27,4,1,0,HB,No,No,No Deposit,Agent,Yes,Check-Out,No,0,230,39,2,12,5,1,5
63508650,F,37,caucasian,Grad,25K --50K,East,Resort,2015-12-05,2015-12-07,2015-09-26,2,2,0,FB,No,No,No Deposit,Online,Yes,Canceled,Yes,10,139,70,2,12,5,1,4
51534020,M,64,Latino,College,<25K,West,Resort,2015-12-05,2015-12-06,2015-10-28,2,2,0,FB,Yes,Yes,No Deposit,Online,Yes,Check-Out,Yes,30,102,38,1,12,5,1,4
12459310,M,40,African American,College,25K --50K,North,Airport Hotels,2015-12-05,2015-12-07,2015-06-09,3,1,0,FB,No,No,Refundable,Online,No,Check-Out,Yes,20,138,179,2,12,5,1,4
34949288,F,46,Asian American,Grad,25K --50K,East,City Hotel,2015-12-06,2015-12-08,2015-08-04,2,1,0,FB,No,No,Refundable,Online,Yes,Canceled,Yes,30,165,124,2,12,6,1,3
55035653,M,41,caucasian,Mid-School,50K -- 100K,East,City Hotel,2015-12-06,2015-12-08,2015-09-19,2,1,0,FB,Yes,No,No Deposit,Online,Yes,Check-Out,Yes,15,150,78,2,12,6,1,3
